rsum gene_name
1776 Lama5
1774 Spa17
1774 Arhgap45
1773 Egfros
1772 Gm56948
1772 ENSMUSG00000121411
1771 6430584L05Rik
1771 Piwil2
1769 Gm26826
1768 Bhlhe22
1768 Fbxo5
1768 Tshr
1768 Rpp40
1767 Btbd19
1767 Obscn
1766 Nkx6-2
1766 Hspb3
1765 Car14
1765 Slc9b1
1765 Gm45311
1765 4932413F04Rik
1765 Syk
1765 Adamts1
1762 BB365896
1761 Gm37896
1760 Tnni3k
1760 Gm56626
1760 Slc5a7
1759 Gm39114
1759 Hcn4
1758 Vwf
1757 Zfp972
1757 Cip2a
1756 Slc5a5
1755 Oasl2
1755 Pex11a
1754 E130006D01Rik
1754 Hexim2
1753 A630023P12Rik
1753 Mon1b
1753 Mfsd2b
1751 Cyp2r1
1750 Gm44190
1750 Gm5127
1749 Gm36129
1749 Cdkn1a
1748 Lst1
1746 Gm20635
1746 Fanca
1746 H2ax
1743 Gm28424
1743 Tnfaip8l1
1742 Gm42812
1742 Ogg1
1742 Gm3002
1741 Gm10570
1741 Efcab11
1740 Gm11542
1740 Gm56911
1739 Selplg
1739 Txnrd3
1739 Rcvrn
1739 Gm41496
1737 Adam8
1736 Bloc1s4
1734 Mtfr2
1734 Mfsd5
1734 Rnf39
1733 Txlnb
1732 1700001L05Rik
1731 Cbr3
1730 Vinac1
1730 C030006K11Rik
1729 1700123O20Rik
1729 Arhgap19
1729 Dnase1l1
1728 Rhog
1728 Zxdb
1727 S100a6
1725 Samd11
1725 Zfp607a
1724 Mavs
1724 Gm37612
1724 1700023F02Rik
1724 Gm20939
1723 Mndal
1723 Gm56812
1722 Gucy2f
1721 Gm16853
1721 Gm56517
1721 1700031C06Rik
1720 Rbpms2
1720 Arf4os
1717 Gm16185
1716 Tbx3os1
1715 Or13a25
1715 Slitrk6
1715 Gm49926
1715 Gm30093
1714 Slc16a13
1714 Gm56917
1713 Spag17
1712 Gm15903
1711 Gm26907
1710 8030442B05Rik
1707 Mindy4b-ps
1707 Gm48350
1705 Ccn2
1704 1110002E22Rik
1704 4930513D17Rik
1703 Tfcp2l1
1703 Gm33696
1703 Mirt1
1702 Gm50370
1700 Chmp6
1697 Fbll1
1695 Gm49970
1694 Rgs5
1694 Stom
1694 Ccdc160
1693 Gm50401
1692 2700038G22Rik
1692 Dok4
1691 Vmn2r7
1690 Trbc2
1690 Zfp524
1690 Hsd17b10
1689 1700080G18Rik
1689 6430571L13Rik
1688 Gm43149
1688 Zglp1
1686 Tmub1
1686 Gnmt
1682 Igsf10
1682 4930479D17Rik
1682 Itgb1bp2
1681 Gm44577
1680 Timeless
1679 Gm45486
1679 A230103J11Rik
1678 Dph2
1676 Spc24
1675 Pax3
1674 Dact1
1674 Tmem30c
1673 1700040D17Rik
1673 Nubp2
1672 4931422A03Rik
1672 C230034O21Rik
1672 Gm57301
1672 1700001K19Rik
1671 Chek2
1671 9630015K15Rik
1669 Erich2
1668 Cd82
1668 Hey2
1667 F11r
1667 Gm16630
1667 Tradd
1665 4933427D14Rik
1664 Gm16499
1664 Vill
1664 C230035I16Rik
1663 Gm43625
1662 Gm47272
1660 Papln
1659 Gm5784
1658 Gm31728
1658 Sertad1
1657 Postn
1657 Styxl1
1657 Vsir
1656 Gm11867
1656 Gm44037
1656 Gm16214
1656 Tmem202
1655 Selenbp1
1655 Cnpy4
1655 4930478K11Rik
1654 Gm57457
1654 5830408C22Rik
1654 Gm45470
1654 Gm10814
1654 Tmsb15b1
1653 Gm16754
1652 Adgre5
1652 C1ql1
1651 Fam122b
1650 4930557J02Rik
1649 1700064N11Rik
1648 Gm29675
1648 G630018N14Rik
1647 Ccdc40
1646 Gm43305
1645 Lrrc56
1645 Cenpn
1645 Efhb
1643 Gm56877
1642 Dmgdh
1642 Gm15458
1641 Gm57212
1640 Cmtr2
1640 Eef1akmt4
1639 Rfc4
1637 4930532G15Rik
1637 Kl
1637 Cyp4f18
1636 Pla2g4b
1636 Gm47682
1635 Gm29093
1633 Ctss
1632 BC046251
1632 Thoc6
1631 Vmn2r55
1630 Gm15413
1629 Ctdsp1
1629 Gm39436
1628 Gm10287
1628 Tspan32os
1627 Asb2
1626 Gm19325
1626 Csrp2
1626 Chat
1626 Sco2
1624 Serping1
1624 Pou3f4
1622 Gm42397
1622 Acan
1622 Gjc2
1621 Gm45894
1620 5430427M07Rik
1619 Gm4951
1618 A830008E24Rik
1617 Gm12446
1616 Gm43256
1616 Gm12758
1614 Gm30015
1613 Trim45
1613 Fzd10os
1613 Gm49267
1612 Prss48
1611 Atp6v1c2
1610 Phtf1os
1610 Zfp108
1610 2310010J17Rik
1610 Snrnp25
1610 Sfrp4
1609 Corin
1609 Dlx6
1609 Eps8l2
1609 Samsn1
1608 4933407L21Rik
1608 Tmem98
1607 Gm37184
1606 Acss2os
1606 Gbp7
1606 6330403L08Rik
1606 Pkmyt1
1606 Zbtb12
1605 Ccdc125
1605 Tincr
1604 Pkhd1
1604 Gm12811
1604 Brca1
1603 A930033H14Rik
1603 Fermt3
1602 Klf11
1601 Irag2
1601 Gm10634
1601 Gm3752
1600 4933426B08Rik
1599 Gm15939
1599 Gm34788
1597 H2bc21
1597 Gm50399
1596 Fchsd1
1594 Myl1
1594 Abcc9
1594 Klf16
1594 Aoah
1592 Nxph3
1591 Nckap5los
1591 Gm15518
1590 4930568G15Rik
1590 Mrps2
1590 Gm13780
1590 Naa80
1589 Lhx1os
1589 Fhitos
1587 Efhc1
1586 Gm50469
1585 Gpn2
1585 Gpx1
1585 Duxbl1
1584 Pole3
1584 Ppp1r15a
1583 Ikbke
1583 Gm36539
1583 Gm56743
1581 Cntd1
1579 Cd247
1579 Otx1
1579 Plin3
1579 Gm54359
1578 2900042K21Rik
1578 Slc46a2
1578 Gm43647
1577 Anxa2
1577 Zfp660
1577 Gm15910
1576 Tmem203
1576 Fhad1os2
1576 Ccdc116
1574 Gm16897
1574 Rlbp1
1574 Gm27040
1574 Potefam3a
1574 Gm47415
1574 Gm14820
1572 Zfp954
1572 Pkhd1l1
1572 Ddx11
1571 Yif1a
1570 Agmat
1570 Zfp960
1569 Hddc3
1569 Gm45479
1569 Cartpt
1568 Gm30340
1568 9030612E09Rik
1568 Epop
1567 Klhdc8a
1567 Gm43666
1567 Gm49041
1567 Gm3985
1567 Myh11
1567 Xdh
1566 Mfsd9
1566 Tmem79
1566 Zfp433
1566 Kif26a
1566 Dynlt2a3
1565 S100a13
1565 Oaf
1565 Gm47467
1565 Gm49907
1564 Tbata
1564 Gm39397
1564 Gm6566
1564 Adam2
1564 Cfap53
1563 Or51e2
1562 Plcb3
1561 Mad2l1
1561 Lpar6
1560 Fgf7
1560 Gm56897
1559 Gm26679
1558 Zfp647
1557 Sult1a1
1557 Slc17a8
1557 Gm47833
1557 Gm56654
1556 Bub1b
1556 A330069K06Rik
1556 Zfp493
1555 E130317F20Rik
1555 Gm46378
1555 Nkd2
1554 Islr
1552 Gm14015
1552 Slc7a15
1551 Amhr2
1549 Pcdhb9
1548 Gm47095
1547 Gm17477
1547 Armcx6
1545 Gm13008
1545 1700112J16Rik
1545 Marveld2
1544 Mmp19
1544 Gm20751
1543 Gm20257
1543 Gabrr2
1543 Pigw
1542 Gm35021
1542 Gm4890
1542 Cyth4
1541 Gm56721
1541 E330011O21Rik
1541 Gm10545
1540 Gng5
1540 Gm49747
1538 3300002A11Rik
1538 Gm41604
1537 Gm16150
1537 Gm17597
1536 Otx2
1535 Cd84
1535 Gm15046
1534 Gm48728
1533 Gm48236
1533 4933407I08Rik
1532 9530056K15Rik
1532 Qrfprl
1530 Gm42817
1529 Ccdc142os
1529 Gm17322
1528 Axdnd1
1528 Trim47
1528 Ogn
1528 Polr1has
1527 Mx2
1526 Cenpw
1525 Ccdc34os
1525 Zfp768
1525 Wnt3
1525 Dynlt1c
1524 Dnmt3b
1524 Cenps
1524 Gm40653
1524 Acvrl1
1522 Gm47163
1522 Gm30624
1521 Ccdc17
1521 Gm56867
1521 Car15
1520 Inava
1520 D030016M11Rik
1520 Gm22146
1520 Gpr17
1518 Trpt1
1517 Zfp109
1516 Gm57385
1515 Gm43150
1515 E130119H09Rik
1514 Gm20700
1514 Nmbr
1513 Npffr1
1512 Gm29260
1512 Cryzl2
1512 Amigo2
1511 Rad51ap1
1511 Gm19466
1510 Gm16958
1510 Gm10475
1510 Gm48913
1509 Gm26807
1508 9430024F10Rik
1507 Ttll9
1506 Npffr2
1504 Gm17168
1504 C430049B03Rik
1503 Gpr35
1503 Plac9
1502 Proser2
1502 Zfp217
1502 Jchain
1501 Gm15675
1500 4833445I07Rik
1500 Fzd2
1498 1700018P22Rik
1497 1110032F04Rik
1497 Hopx
1497 Prtn3
1496 Gm31243
1496 Gm26692
1496 Popdc3
1496 Zfp119b
1495 Catip
1495 Gm12404
1495 Gm15788
1495 Gm56833
1495 Gm45406
1494 Gm29480
1494 Nat8f4
1494 AB124611
1493 Gm17056
1492 Itga2b
1490 Gm5860
1489 Tcte1
1488 C530020B09Rik
1486 Chrna5
1485 Gsto2
1484 Pik3c2g
1483 Ppp1r35
1483 Dusp4
1483 Smim10l2a
1482 H2-T23
1480 Fcnaos
1480 Ahnak2
1479 Gm31718
1479 Gm17259
1478 Gm37233
1478 Plscr2
1478 Gm48370
1478 Pnoc
1477 Glt28d2
1477 Mcub
1477 Gm45069
1477 Trim12c
1476 Ccdc113
1476 Gm30881
1474 Zfp551
1474 Il4i1
1474 Orai3
1473 Gm13112
1473 Ninj1
1472 Rgs16
1472 Dydc2
1470 Gm45670
1470 Cct6b
1469 Or13a18
1469 Pim1
1468 Parp10
1467 Eif4ebp1
1467 Col13a1
1466 Gm20618
1466 Rs1
1465 A130010J15Rik
1465 Gm50050
1464 Ppef2
1463 4930539J05Rik
1462 Trim14
1462 Tomm6os
1461 Cdh1
1461 Zfp97
1459 Fbxl13
1457 Chchd5
1457 Nos3
1457 Man2b2
1457 Gm26708
1457 Pbld1
1456 Zfp991
1456 Tgm4
1453 Gm26520
1453 Zfp184
1453 Gm11110
1452 Fam43b
1451 Wdr49
1451 Apobec1
1451 Lig4
1451 Gm34590
1451 Gm36368
1450 Gm57238
1450 A730045E13Rik
1450 Lcat
1450 Gm28229
1450 Tespa1
1450 Nid1
1449 Dnaaf2
1449 Clba1
1447 Prdm16os
1447 4930505N22Rik
1446 Oaz3
1446 Gm24362
1445 Rinl
1445 Cavin3
1445 Gm35696
1444 Gm57288
1444 Gm16725
1443 Gm16055
1443 Gm38163
1443 Gm48420
1443 1700010I14Rik
1442 Gm44995
1442 Shmt1
1442 Gm47515
1442 Myh7
1442 Gm49191
1441 Ptrhd1
1440 H1f10
1440 Cbx8
1439 Lamc3
1439 Tmem150b
1439 Snx33
1439 Gm31946
1439 Gm14817
1433 Phlda3
1433 Gm15867
1433 Gm49194
1432 Tnnc1
1431 Fmo5
1431 2310075C17Rik
1431 Gas1
1430 Xrra1
1429 B3galt6
1428 A530013C23Rik
1428 9530034E10Rik
1427 Slco6b1
1427 Gins1
1427 Cryba1
1427 Rdh12
1427 Gpr183
1427 Cfap91
1426 1700086P04Rik
1426 Slc1a5
1425 Tmprss9
1425 Gm34466
1424 Fcer2a
1424 Ttc6
1423 Nqo1
1422 Mdh1b
1422 Gm56791
1422 Gm44020
1422 Gm34574
1422 Gm16275
1421 Il20ra
1419 Gm57461
1419 Lsm10
1419 Mgp
1419 Gm35117
1419 Gm30094
1417 Anxa10
1417 4930488N15Rik
1416 Cpt2
1416 Vkorc1
1416 Frk
1416 Gm29676
1415 Gm30524
1414 Pole
1414 8030456M14Rik
1413 Ret
1412 1700034P13Rik
1412 Gm33206
1412 Ccdc146
1412 2310074N15Rik
1412 D6Ertd474e
1411 Gm7568
1411 Gm15537
1410 Sptbn5
1410 Gmppb
1410 Wdr5b
1409 Gm34121
1409 Gm56548
1408 Gck
1408 Gm50214
1407 Foxc1
1406 A930006A01Rik
1406 Gm28792
1406 Gm15561
1405 Rep15
1405 S1pr5
1405 Etohd2
1405 Tnfrsf11b
1404 Dnm3os
1404 Sh3bp2
1404 Cyb5d1
1403 Gm29536
1403 F13a1
1403 C2
1402 Gm57337
1401 A830011K09Rik
1401 Gm11940
1401 Gm10865
1397 Cdca7
1397 Gm30018
1396 Gm45051
1395 4933402D24Rik
1394 Gm49494
1394 Dsc2
1393 Mpv17l2
1392 Clrn1
1391 Col9a1
1391 Gm26664
1391 Gmnn
1391 Slc14a1
1391 Dmrtc1a
1390 Dcst2
1389 Sec16b
1389 Agtrap
1389 Tmcc3os
1388 Col28a1
1388 Zfp953
1386 Gm13184
1386 4930417O13Rik
1386 Gm47771
1385 Khk
1383 1700096K18Rik
1383 Fabp7
1383 Adap2os
1383 Zfp366
1382 Rab39
1381 Zbtb7b
1381 Gm19619
1381 Gm45235
1380 Gm40663
1380 AU022754
1379 Gpr52
1379 Gm14408
1378 Gm3279
1378 Pstpip1
1378 Gm16984
1378 Asb14
1377 Gm43330
1377 Tpo
1377 Tst
1375 Gm54621
1375 Sac3d1
1374 Pars2
1374 8430419K02Rik
1374 Map2k3os
1373 Grwd1
1373 Mapkapk3
1373 Scd3
1372 Gm57425
1372 Gm45216
1371 B630019K06Rik
1369 Gm56802
1368 Rslcan18
1367 5830487J09Rik
1366 Gm57341
1366 Nop16
1366 Gm46652
1366 Tceal1
1365 Vmn2r54
1364 AB041806
1364 Angptl7
1364 Clec11a
1363 Gm15688
1361 Agbl2
1361 Sqor
1361 Gm49700
1360 Bmp4
1360 Gna14
1359 Gm30373
1359 Gm4756
1357 Gm44866
1357 Naalad2
1356 Gm42775
1354 Gm39043
1354 Gm45570
1354 Gm47136
1354 Gm15337
1353 Gm32067
1352 Nid2
1352 Mis18a
1351 4930473H19Rik
1351 Cebpd
1350 Gm3363
1350 Cebpb
1350 Tmem176b
1349 Gli1
1347 Adra1d
1347 Lamb2
1346 Tmem238
1346 Gm11592
1346 Gm56499
1345 Pold1
1344 Slc9a4
1344 Rrh
1344 Gm30866
1342 Gm14164
1342 Melk
1342 Gm15679
1342 1700102P08Rik
1342 Zfp947
1341 4930534D22Rik
1341 Zfp691
1341 Lrrc8dos
1341 Gm45075
1340 Il17rc
1339 Gm56984
1339 Nudt8
1338 Esr2
1337 Fermt1
1337 2310030G06Rik
1336 Gm31172
1336 Zfp41
1332 Galnt5
1332 Gm26575
1331 Gm28322
1331 Pdzk1
1331 Atad3aos
1331 Tsnaxip1
1330 Gm13938
1329 Ripply2
1329 Calhm5
1329 Sphk1
1326 Cdh5
1326 Cfap52
1326 Gm5493
1325 Gm4787
1325 Lhcgr
1324 Mmachc
1324 Gm31518
1324 Btk
1323 Zeb2os
1323 Gm15342
1322 Pak4
1322 Cdk3
1321 Pmfbp1
1321 Tmem74
1320 1700125G02Rik
1320 Gm31223
1320 Gm28085
1319 9230112E08Rik
1319 Aqp9
1318 Tirap
1318 C78334
1318 2900045O20Rik
1317 P2rx3
1317 Rab3il1
1316 4933428G20Rik
1316 4930505G20Rik
1316 Mageb16
1315 Gm15417
1315 Fgfrl1
1315 Crybb3
1315 Nup62
1314 Gm32569
1314 Gm16347
1312 4930523C07Rik
1311 Zbtb8b
1311 Pttg1ip2
1311 Slc37a2
1311 Slc9a3
1311 Gm49539
1311 Grp
1310 Lcp2
1310 Tspan6
1309 Gm20650
1308 2610029K11Rik
1307 Gm26641
1306 H4c9
1306 Dok2
1305 Gm31870
1305 Gm57323
1305 Mlxipl
1305 1700028J19Rik
1305 Bbs10
1305 Tekt5
1305 BC016579
1304 Rwdd2b
1304 Gm49864
1303 Mcm10
1303 Gpx7
1303 Abt1
1302 Gm49312
1301 Ppp1r13l
1301 Aoc2
1299 Gm43689
1299 Gm14507
1299 Traf4
1299 Tcap
1298 Gm16564
1298 4930417H01Rik
1298 Stc1
1297 0610005C13Rik
1297 Ticam1
1295 Hsd3b2
1294 Gm12828
1293 Mmp14
1292 Calr3
1292 Metrnl
1292 Gm16576
1291 Sbspon
1291 Bnipl
1291 B830042I05Rik
1290 Mfsd2a
1290 Gm56952
1290 Serhl
1289 Gm13211
1289 Gucy2e
1289 Gm6569
1288 Gm37584
1287 Fam186b
1286 Gm29055
1286 Lrrc2
1286 Crtap
1286 Ak9
1285 Vis1
1285 Gm13544
1285 Gm39323
1285 Ppef1
1284 Gm38632
1283 Cyp26b1
1283 Tm6sf2
1283 Gm16596
1282 Irak4
1281 Zfp92
1280 9930012K11Rik
1279 Tnfrsf4
1279 Gm12781
1279 Pcdha4
1278 Gm56769
1277 4930509G22Rik
1277 Itpr3
1276 Slc7a7
1276 BC051408
1276 Itm2a
1275 Selenoh
1275 Slco4a1
1275 1700018L02Rik
1274 Zc3h10
1274 Spdef
1273 Fbxl8
1273 Noxo1
1272 Inhbb
1271 Ncf2
1271 Spry1
1271 Cenpe
1271 Ctsh
1271 Tfap4
1271 Tceanc
1270 Col6a3
1270 Ptger1
1270 Ifit1
1269 Cox6b2
1269 Gm49169
1268 Gm29107
1268 Tapbpl
1268 Gm26759
1268 Mpst
1266 Gm35558.1
1266 Cldn5
1263 A630031M04Rik
1263 Rasl12
1263 Myb
1262 Hsd3b7
1262 Zkscan4
1262 Gm34557
1261 Gm15862
1260 Alpl
1260 Fzd4
1260 Cish
1260 Gm47882
1259 Gm2000
1259 Gstk1
1259 Gm57226
1258 Mutyh
1258 Acot4
1258 Chst7
1257 Tmem86a
1257 Gm42723
1256 Gm13617
1256 Gm13778
1256 Gm16159
1255 Trbc1
1254 Slc5a11
1254 Gm27016
1254 Prelid2
1253 Gm47849
1252 Gm12359
1251 Pln
1250 Nr1h3
1249 Sgk2
1249 1700003M07Rik
1249 Shld3
1248 Stat5a
1247 Gm4409
1247 N4bp3
1247 Pelo
1247 Il3ra
1246 Jmjd7
1245 Lrp2bp
1245 4930538E20Rik
1245 Gm49067
1245 Mov10l1
1244 Gm16233
1244 Gm20705
1243 Knstrn
1242 Olfml2a
1242 Tsks
1242 Gm35549
1242 2010001A14Rik
1242 4930483P17Rik
1242 Cc2d2b
1241 Crybg2
1240 4930478M13Rik
1240 Slc22a6
1239 Gm57245
1239 Rbmx2
1238 Gm36640
1237 Hk2
1237 Pgghg
1237 Gm35721
1237 Otogl
1237 Macc1
1237 Slc10a3
1236 Cgas
1236 Nek8
1236 Hsbp1l1
1235 2310047K21Rik
1235 Papolb
1234 Gm28941
1234 Gm54030
1233 Gm41396
1232 Cybrd1
1232 Gm14051
1232 Cd72
1232 Gm49654
1231 Lgals4
1231 Comp
1231 B3gnt9
1231 Rwdd2a
1230 4930458D05Rik
1230 Gm20456
1230 Clic1
1230 Carmn
1229 Trim34a
1229 Lhx1
1229 Cenpm
1228 Pzp
1227 Gm28411
1226 Gm26801
1226 Gpnmb
1225 Dctpp1
1224 Gm42875
1223 4930403P22Rik
1223 Tmco5
1223 C1qb
1222 Garem2
1222 Gm57353
1221 Gm43254
1221 1700047K16Rik
1221 Pcdhga10
1220 Gm57476
1220 Macrod2os2
1220 Slc17a9
1220 Gm44734
1220 Fam43a
1219 Slc27a3
1218 Gm17029
1218 Gm13856
1218 Gm56602
1217 G0s2
1217 Grhl2
1217 Ctxn3
1217 Kazald1
1216 Gm43570
1216 B230110G15Rik
1216 Pomc
1216 2310002D06Rik
1215 Gm43463
1215 Arl13a
1214 9530080O11Rik
1214 Itgam
1213 Gm41555
1212 2500002B13Rik
1212 Gm32687
1211 1300014J16Rik
1210 Dusp28
1210 Tex22
1209 Il17re
1209 A730085K08Rik
1209 Acsbg3
1208 Irf8
1208 Colq
1208 Lratd2
1207 A530083I20Rik
1207 Mad2l1bp
1206 Shisa8
1205 2510046G10Rik
1205 Gm27198
1204 Batf3
1204 Mmp23
1204 Gm57307
1204 Stag3
1204 Peg10
1204 Mki67
1203 Syce2
1203 Trp53cor1
1202 Gm14540
1201 Gm15587
1201 Gm3772
1201 Cenph
1201 Gm32655
1201 Gm49871
1201 Gm10308
1200 Gm36584
1199 Fignl2
1198 Crlf1
1197 Retsat
1197 Tmem40
1196 Fblim1
1196 4933432I09Rik
1195 Zap70
1195 Irgm1
1194 Lmod1
1194 Entpd2
1194 Chia1
1194 Gm45740
1194 Gm45767
1192 Lrrc38
1192 Trpv3
1192 Arl4d
1192 1700081N11Rik
1191 Zfp628
1191 Gm17949
1190 Lipt1
1190 Dalir
1190 B230312C02Rik
1190 Dnah10
1189 Gm17660
1188 Upb1
1188 Gemin6
1188 Pcdha5
1188 Gm56655
1187 Cabp7
1187 Fkbp10
1187 Gm9961
1186 Slc23a4
1185 Gm41168
1185 Gm17473
1184 Gm29626
1183 9130410C08Rik
1183 Ppp2r2cos
1183 Iqcd
1182 Gm34759
1181 Ccdc121rt2
1180 Zfp575
1180 Ect2l
1179 Pax6os1
1178 Pole2
1177 Gm47214
1177 Pxdc1
1176 Frey1
1176 Tnfrsf8
1176 Chrnb3
1175 Ldlrap1
1174 Pdlim3
1173 Ushbp1
1171 Tuba8
1170 Gm47863
1170 Lgals1
1169 Gm12705
1168 Slc25a24
1168 Gm48992
1168 Crip3
1166 Gm43660
1165 Meig1
1165 Riox1
1165 Gprin2
1165 5730424H11Rik
1164 Mnd1
1164 Ly6m
1163 Il10ra
1163 Gm17116
1162 C230012O17Rik
1162 Ifi35
1162 Zfp820
1162 Srpx2
1161 Gm11899
1161 Nlrc5
1161 4933433G15Rik
1161 Rubcnl
1160 6530411M01Rik
1159 Rhbdl2
1159 Gm57239
1159 Gm56593
1159 Pcdhga1
1158 Has3
1158 F630040K05Rik
1157 Gm48845
1155 Tmem215
1154 Pcdha12
1153 Ccdc184
1152 Gm11837
1151 Gm35769
1150 Tex26
1150 Gm41230
1149 Gm53207
1149 5033425G24Rik
1149 Slc23a1
1148 Lmx1b
1148 Ttf2
1148 Gm20658
1147 Catspere1
1147 C530044C16Rik
1147 Selenov
1147 Gm49575
1146 Gm26671
1146 Dnajc28
1145 2810407A14Rik
1144 Pear1
1144 Trim56
1144 Acox2
1143 Gm56847
1143 Gm56858
1143 4930444F02Rik
1143 Slc10a1
1142 Gm5105
1142 Gm47200
1141 Id1
1141 Serpina9
1141 Nudt22
1140 Gm17359
1140 Gm42825
1140 4930522L14Rik
1139 1700036A12Rik
1139 Abhd15
1139 Gm49012
1139 Arap3
1138 Clspn
1138 Thbs4
1138 Renbp
1137 Wdr62
1137 ENSMUSG00000121452
1137 Cd86
1134 Gm37885
1133 Gata3
1133 Gm12648
1133 Wbscr25
1133 Gm49694
1132 Gm27252
1132 Lgals9
1132 Taco1os
1131 Dsn1
1131 Flvcr2
1131 Cdc42bpg
1130 Smc2os
1130 Gm19667
1130 Gm3728
1129 Rem2
1128 Dlx5
1127 Gm45495
1127 Rpp25
1126 Tmc2
1126 Gm45924
1126 1700105P06Rik
1125 Gm16156
1125 Prr22
1124 Mex3a
1124 Gm57325
1123 Myorg
1123 Pclaf
1123 Gm26555
1123 Pcdhb15
1122 Fam89a
1122 Gm16497
1122 Gm35248
1121 C1qa
1121 Gm57314
1121 Tnfrsf22
1121 Gm31513
1121 Serpinb1a
1120 Gm21057
1120 2310043M15Rik
1120 Aldh3b1
1119 Hcrtr1
1119 Gm48784
1118 Slc41a3
1118 Sfrp1
1118 Ascl1
1118 Best3
1118 Gm56716
1117 Cdk15
1117 Platr22
1117 Ccn1
1117 Plekhg2
1116 9130227L01Rik
1116 Tmem177
1116 Amn
1116 Gm56606
1116 Pcdha1
1115 Gpr171
1115 Gm26852
1115 Clhc1
1114 Gm11629
1114 Frmpd2
1114 Gm34035
1112 Gm13362
1112 Gm11465
1112 Gm10603
1112 Scart1
1111 Slc6a16
1110 Adat2
1110 Gm47578
1110 Gm10371
1110 Gm14582
1110 Siah1b
1109 Acot12
1109 Fam83h
1108 Med18
1108 Gm48740
1108 Gm48877
1108 4931413K12Rik
1108 8430426J06Rik
1108 Gm49484
1108 Gm49492
1108 Pcdhb5
1108 Pkd2l1
1106 Gm34934
1106 Pcdhb6
1105 Sardh
1105 Klra2
1105 Chst3
1104 Gm26805
1104 Rab29
1104 Tex52
1103 Abhd1
1103 Ptprh
1103 Tmprss4
1103 4933411E02Rik
1102 Slc35c1
1102 Gm34961
1102 Frat1
1102 2010308F09Rik
1101 Gm11831
1101 Loxl1
1101 Cd109
1100 1700081B01Rik
1100 Niban3
1100 Epor
1100 Rnf113a1
1099 Spocd1
1099 Gm12264
1099 Iigp1
1099 Prickle3
1097 Klhl41
1097 Gm53435
1097 4732414G09Rik
1096 Gm57170
1096 Tpx2
1096 Gm26653
1096 Gm6980
1096 Lrrc75aos1
1096 A930028N01Rik
1095 C4a
1095 Prob1
1094 Gm49227
1094 Elf4
1093 Gm26510
1092 Gm42047
1092 Med11
1092 Gm31308
1092 Gm50335
1091 Cptp
1091 Gm16075
1090 Gm13905
1090 Cib1
1090 Gm15169
1087 Nxf7
1086 Uap1l1
1086 Gm45606
1085 Gm56818
1085 Akip1
1084 Gm29771
1084 Cyb5rl
1084 Xkr8
1084 Gm9958
1084 Anxa11os
1084 4833418N02Rik
1083 1700027A15Rik
1083 Gm45169
1082 Gm44718
1081 Gm56795
1081 Cyp4x1os
1080 Gm32950
1080 Gm56797
1080 Gm20655
1079 Ephb4
1079 Gm30122
1079 Card10
1078 Lrrc43
1078 1700001G11Rik
1077 Gm13375
1077 Thg1l
1077 Gm29650
1076 D630024D03Rik
1076 Gm50023
1075 Zdhhc12
1075 Tac2
1075 Gm11963
1074 Nr1i3
1074 Pde4c
1074 D17H6S53E
1073 A730011C13Rik
1071 Gm6710
1071 Tal1
1071 Ceacam1
1071 Mir142hg
1071 Gm15201
1070 Klhdc7a
1070 Gm32849
1070 Ccnq
1069 Gm31045
1069 H2-Q4
1068 Brip1
1068 Gm57327
1068 Cdhr1
1068 Gm16169
1067 Vim
1067 4833411C07Rik
1066 Gm13306
1065 5830432E09Rik
1065 Trp53i13
1065 C030010C08Rik
1065 2410022M11Rik
1064 Gm17089
1064 Gm57201
1064 Mex3d
1064 Depdc1b
1064 Sh3bgr
1063 Kif20b
1062 Gm40155
1062 Gm10638
1062 Gm49668
1061 Tnnt1
1061 Layn
1061 Snx22
1061 Zfp429
1060 Bard1
1060 Ifi203
1060 Gm15503
1059 1700057H15Rik
1059 Gm32633
1059 Tex49
1058 Fcrls
1057 Garin1a
1057 1700093K21Rik
1056 Gm16230
1055 Lat2
1055 Gm50046
1054 Gm12236
1053 Reep4
1052 Gm12108
1051 BC065403
1051 Dpys
1049 Gm28822
1049 Zfp992
1049 Tdrd12
1049 Rasip1
1049 Pik3r5
1049 Gm47376
1048 Gm49064
1048 Trip10
1048 Gcnt1
1047 Gm16751
1046 Nans
1046 Gm57287
1046 Rdh9
1045 Gp1bb
1044 Oca2
1044 Gm47093
1044 Gm15138
1043 Gm56543
1042 Phpt1
1042 Erich5
1042 Pcdhb12
1042 Cfap95
1041 Lhfpl5
1039 Mocs3
1039 Bcam
1038 Gm11816
1038 Shh
1038 BC049715
1038 Vmn1r90
1038 Gm15880
1038 Htr1a
1037 Gm43577
1036 Gm42695
1036 Nt5c1a
1036 Kbtbd12
1035 Gm15904
1035 Nanos2
1035 Thap11
1035 Gm56966
1035 Gm11762
1035 Pcdhga11
1034 Casp8
1034 Gm20631
1034 Lhx8
1034 Ido2
1034 Txnl4b
1034 2900041M22Rik
1034 Gm17509
1033 Wnt10a
1033 Sypl2
1033 Zan
1033 Bdkrb2
1032 Tgm7
1032 Gm43024
1032 Gckr
1032 Pafah1b3
1032 Gm30275
1031 Gm3625
1030 Gm15728
1030 Gm28258
1030 Csrnp1
1030 Zbtb22
1029 Pcdh18
1028 Gm30075
1027 Ficd
1027 Gm9975
1027 Gm56516
1027 Gm4013
1026 Gm12840
1025 Gm15704
1025 Gm16193
1025 Bhmt2
1023 Nron
